ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-09-28,20.87461704578459,11.092359969975643,22.256132202642327,20.87461704578459,20.87461704578459,-4.269186176019423,-4.269186176019423,-4.269186176019423,-4.457174863663831,-4.457174863663831,-4.457174863663831,0.18798868764440865,0.18798868764440865,0.18798868764440865,0.0,0.0,0.0,16.605430869765165
2015-09-29,20.878200414142473,13.644104108861367,25.216869671940966,20.878200414142473,20.878200414142473,-1.6258092655473657,-1.6258092655473657,-1.6258092655473657,-1.8155381446086916,-1.8155381446086916,-1.8155381446086916,0.18972887906132568,0.18972887906132568,0.18972887906132568,0.0,0.0,0.0,19.25239114859511
2015-09-30,20.881783782500353,14.115423393049902,25.587804179397928,20.881783782500353,20.881783782500353,-0.9271719717744663,-0.9271719717744663,-0.9271719717744663,-1.1272514834665033,-1.1272514834665033,-1.1272514834665033,0.20007951169203694,0.20007951169203694,0.20007951169203694,0.0,0.0,0.0,19.954611810725886
2015-10-01,20.885367150858237,15.003538961535883,26.51312433491889,20.885367150858237,20.885367150858237,-0.3439417189025464,-0.3439417189025464,-0.3439417189025464,-0.5609680000039398,-0.5609680000039398,-0.5609680000039398,0.2170262811013934,0.2170262811013934,0.2170262811013934,0.0,0.0,0.0,20.54142543195569
2015-10-02,20.88895051921612,16.882659350636686,27.721998757045256,20.88895051921612,20.88895051921612,1.4306393623836686,1.4306393623836686,1.4306393623836686,1.1922584644909953,1.1922584644909953,1.1922584644909953,0.23838089789267342,0.23838089789267342,0.23838089789267342,0.0,0.0,0.0,22.31958988159979
2015-10-03,20.892533362632175,18.38589534743872,29.36986864209817,20.892533362632175,20.892533362632175,3.235635585692277,3.235635585692277,3.235635585692277,2.973785828414811,2.973785828414811,2.973785828414811,0.2618497572774662,0.2618497572774662,0.2618497572774662,0.0,0.0,0.0,24.12816894832445
2015-10-04,20.896116206048234,19.503488021228947,30.22275494528728,20.896116206048234,20.896116206048234,4.0799948121788105,4.0799948121788105,4.0799948121788105,3.794888198846299,3.794888198846299,3.794888198846299,0.2851066133325121,0.2851066133325121,0.2851066133325121,0.0,0.0,0.0,24.976111018227044
2015-10-05,20.89969904946429,11.412423216653066,22.456939621931156,20.89969904946429,20.89969904946429,-4.151307674137182,-4.151307674137182,-4.151307674137182,-4.457174863667937,-4.457174863667937,-4.457174863667937,0.30586718953075587,0.30586718953075587,0.30586718953075587,0.0,0.0,0.0,16.748391375327106
2015-10-06,20.903281892880344,14.059899873121694,25.186725695372147,20.903281892880344,20.903281892880344,-1.493574572357362,-1.493574572357362,-1.493574572357362,-1.8155381446081558,-1.8155381446081558,-1.8155381446081558,0.32196357225079403,0.32196357225079403,0.32196357225079403,0.0,0.0,0.0,19.409707320522983
2015-10-07,20.9068647362964,14.556710848618659,25.891481514098928,20.9068647362964,20.9068647362964,-0.7958352746559211,-0.7958352746559211,-0.7958352746559211,-1.1272514834730702,-1.1272514834730702,-1.1272514834730702,0.3314162088171492,0.3314162088171492,0.3314162088171492,0.0,0.0,0.0,20.111029461640477
2015-10-08,20.910447579712454,14.729076224322142,25.842591673572205,20.910447579712454,20.910447579712454,-0.2284666323430395,-0.2284666323430395,-0.2284666323430395,-0.5609679999958854,-0.5609679999958854,-0.5609679999958854,0.33250136765284605,0.33250136765284605,0.33250136765284605,0.0,0.0,0.0,20.681980947369414
2015-10-09,20.91403042312851,16.697373045995242,28.14827318129614,20.91403042312851,20.91403042312851,1.5160704795998834,1.5160704795998834,1.5160704795998834,1.1922584644889507,1.1922584644889507,1.1922584644889507,0.32381201511093277,0.32381201511093277,0.32381201511093277,0.0,0.0,0.0,22.43010090272839
2015-10-10,20.917613266544567,18.387821678943315,29.899404862605618,20.917613266544567,20.917613266544567,3.2780960479672263,3.2780960479672263,3.2780960479672263,2.973785828421848,2.973785828421848,2.973785828421848,0.3043102195453783,0.3043102195453783,0.3043102195453783,0.0,0.0,0.0,24.195709314511795
2015-10-11,20.921196109960622,19.366070854075208,30.598998972865225,20.921196109960622,20.921196109960622,4.068257603385335,4.068257603385335,4.068257603385335,3.7948881988402396,3.7948881988402396,3.7948881988402396,0.2733694045450947,0.2733694045450947,0.2733694045450947,0.0,0.0,0.0,24.989453713345956
2015-10-12,20.924778953376677,10.86384718253786,22.33290748124758,20.924778953376677,20.924778953376677,-4.226369828887499,-4.226369828887499,-4.226369828887499,-4.4571748636700965,-4.4571748636700965,-4.4571748636700965,0.23080503478259753,0.23080503478259753,0.23080503478259753,0.0,0.0,0.0,16.698409124489178
2015-10-13,20.928361796792732,13.469182353075752,24.562491871779823,20.928361796792732,20.928361796792732,-1.6386455216807088,-1.6386455216807088,-1.6386455216807088,-1.8155381446131518,-1.8155381446131518,-1.8155381446131518,0.17689262293244315,0.17689262293244315,0.17689262293244315,0.0,0.0,0.0,19.289716275112024
2015-10-14,20.931944640208787,13.806622753766112,25.83984227962443,20.931944640208787,20.931944640208787,-1.0148791968307842,-1.0148791968307842,-1.0148791968307842,-1.1272514834627863,-1.1272514834627863,-1.1272514834627863,0.11237228663200224,0.11237228663200224,0.11237228663200224,0.0,0.0,0.0,19.917065443378004
2015-10-15,20.935527483624846,15.035620290365536,26.265954265453875,20.935527483624846,20.935527483624846,-0.5225285485881964,-0.5225285485881964,-0.5225285485881964,-0.5609680000086109,-0.5609680000086109,-0.5609680000086109,0.0384394514204146,0.0384394514204146,0.0384394514204146,0.0,0.0,0.0,20.41299893503665
2015-10-16,20.9391103270409,16.67846781864589,27.786892822787227,20.9391103270409,20.9391103270409,1.1489801436179108,1.1489801436179108,1.1489801436179108,1.1922584644835845,1.1922584644835845,1.1922584644835845,-0.043278320865673764,-0.043278320865673764,-0.043278320865673764,0.0,0.0,0.0,22.088090470658813
2015-10-17,20.942693170456955,18.159540913152245,29.607847593325637,20.942693170456955,20.942693170456955,2.843027819298233,2.843027819298233,2.843027819298233,2.973785828421599,2.973785828421599,2.973785828421599,-0.1307580091233663,-0.1307580091233663,-0.1307580091233663,0.0,0.0,0.0,23.785720989755188
2015-10-18,20.94627601387301,19.010306306185573,30.16768776439918,20.94627601387301,20.94627601387301,3.5732576375168614,3.5732576375168614,3.5732576375168614,3.7948881988341814,3.7948881988341814,3.7948881988341814,-0.22163056131732006,-0.22163056131732006,-0.22163056131732006,0.0,0.0,0.0,24.51953365138987
2015-10-19,20.94985885728907,10.73708665953328,21.741876863849193,20.94985885728907,20.94985885728907,-4.770416814031366,-4.770416814031366,-4.770416814031366,-4.457174863674203,-4.457174863674203,-4.457174863674203,-0.3132419503571633,-0.3132419503571633,-0.3132419503571633,0.0,0.0,0.0,16.1794420432577
2015-10-20,20.953441700705124,13.157743415639501,24.363660868271406,20.953441700705124,20.953441700705124,-2.2182625345442455,-2.2182625345442455,-2.2182625345442455,-1.8155381446181482,-1.8155381446181482,-1.8155381446181482,-0.40272438992609755,-0.40272438992609755,-0.40272438992609755,0.0,0.0,0.0,18.73517916616088
2015-10-21,20.95702454412118,13.810186912288474,24.834777929558207,20.95702454412118,20.95702454412118,-1.6143274178914233,-1.6143274178914233,-1.6143274178914233,-1.1272514834693528,-1.1272514834693528,-1.1272514834693528,-0.4870759344220705,-0.4870759344220705,-0.4870759344220705,0.0,0.0,0.0,19.342697126229755
2015-10-22,20.960607387537237,14.259251942777466,25.41794225194435,20.960607387537237,20.960607387537237,-1.1242144235023401,-1.1242144235023401,-1.1242144235023401,-0.5609680000005566,-0.5609680000005566,-0.5609680000005566,-0.5632464235017837,-0.5632464235017837,-0.5632464235017837,0.0,0.0,0.0,19.836392964034896
2015-10-23,20.964190230953292,15.982202721773989,27.273015344178955,20.964190230953292,20.964190230953292,0.5640309441238209,0.5640309441238209,0.5640309441238209,1.1922584644917058,1.1922584644917058,1.1922584644917058,-0.628227520367885,-0.628227520367885,-0.628227520367885,0.0,0.0,0.0,21.528221175077114
2015-10-24,20.967773074369347,17.645584787497167,28.744701754971132,20.967773074369347,20.967773074369347,2.294641388054304,2.294641388054304,2.294641388054304,2.973785828428636,2.973785828428636,2.973785828428636,-0.6791444403743319,-0.6791444403743319,-0.6791444403743319,0.0,0.0,0.0,23.262414462423653
2015-10-25,20.971355917785402,18.210673329192677,29.53615606378085,20.971355917785402,20.971355917785402,3.081541321221845,3.081541321221845,3.081541321221845,3.794888198844431,3.794888198844431,3.794888198844431,-0.7133468776225855,-0.7133468776225855,-0.7133468776225855,0.0,0.0,0.0,24.052897239007248
2015-10-26,20.974938761201457,10.449105279400344,21.348547284937887,20.974938761201457,20.974938761201457,-5.185671478803723,-5.185671478803723,-5.185671478803723,-4.457174863667248,-4.457174863667248,-4.457174863667248,-0.7284966151364749,-0.7284966151364749,-0.7284966151364749,0.0,0.0,0.0,15.789267282397734
2015-10-27,20.978521604617516,12.614283712464932,24.23393121777042,20.978521604617516,20.978521604617516,-2.5381874949671643,-2.5381874949671643,-2.5381874949671643,-1.8155381446176133,-1.8155381446176133,-1.8155381446176133,-0.722649350349551,-0.722649350349551,-0.722649350349551,0.0,0.0,0.0,18.44033410965035
2015-10-28,20.982104448033574,13.305876772652947,24.724010136114106,20.982104448033574,20.982104448033574,-1.8215798649310686,-1.8215798649310686,-1.8215798649310686,-1.1272514834662055,-1.1272514834662055,-1.1272514834662055,-0.6943283814648631,-0.6943283814648631,-0.6943283814648631,0.0,0.0,0.0,19.160524583102507
2015-10-29,20.98568729144963,14.189085998519868,25.120649548805087,20.98568729144963,20.98568729144963,-1.2035559794800157,-1.2035559794800157,-1.2035559794800157,-0.5609679999925021,-0.5609679999925021,-0.5609679999925021,-0.6425879794875134,-0.6425879794875134,-0.6425879794875134,0.0,0.0,0.0,19.782131311969614
2015-10-30,20.989270134865684,16.03204781843173,26.94412715104092,20.989270134865684,20.989270134865684,0.6251939533360255,0.6251939533360255,0.6251939533360255,1.192258464479496,1.192258464479496,1.192258464479496,-0.5670645111434706,-0.5670645111434706,-0.5670645111434706,0.0,0.0,0.0,21.61446408820171
2015-10-31,20.99285297828174,17.668791267470517,28.859675935632463,20.99285297828174,20.99285297828174,2.5057721547264133,2.5057721547264133,2.5057721547264133,2.973785828424505,2.973785828424505,2.973785828424505,-0.4680136736980913,-0.4680136736980913,-0.4680136736980913,0.0,0.0,0.0,23.498625133008154
2015-11-01,20.996435821697794,18.83334721898856,29.858704724976747,20.996435821697794,20.996435821697794,3.448555652460618,3.448555652460618,3.448555652460618,3.794888198838372,3.794888198838372,3.794888198838372,-0.3463325463777544,-0.3463325463777544,-0.3463325463777544,0.0,0.0,0.0,24.444991474158414
2015-11-02,21.00001866511385,10.859883354065714,21.676140542424015,21.00001866511385,21.00001866511385,-4.660740409589888,-4.660740409589888,-4.660740409589888,-4.457174863671354,-4.457174863671354,-4.457174863671354,-0.2035655459185333,-0.2035655459185333,-0.2035655459185333,0.0,0.0,0.0,16.33927825552396
2015-11-03,21.003601508529908,13.748212297032401,24.639632889638513,21.003601508529908,21.003601508529908,-1.8574319303994864,-1.8574319303994864,-1.8574319303994864,-1.815538144617078,-1.815538144617078,-1.815538144617078,-0.041893785782408724,-0.041893785782408724,-0.041893785782408724,0.0,0.0,0.0,19.146169578130422
2015-11-04,21.007184351945963,14.557358858003452,25.976704011151593,21.007184351945963,21.007184351945963,-0.9913592524150358,-0.9913592524150358,-0.9913592524150358,-1.1272514834727725,-1.1272514834727725,-1.1272514834727725,0.13589223105773687,0.13589223105773687,0.13589223105773687,0.0,0.0,0.0,20.015825099530925
2015-11-05,21.010767195362018,15.181731112759918,26.702263891083387,21.010767195362018,21.010767195362018,-0.23453178151673898,-0.23453178151673898,-0.23453178151673898,-0.5609680000052276,-0.5609680000052276,-0.5609680000052276,0.3264362184884887,0.3264362184884887,0.3264362184884887,0.0,0.0,0.0,20.776235413845278
2015-11-06,21.014350038778073,17.114197944687294,28.599058591309536,21.014350038778073,21.014350038778073,1.7181336773764981,1.7181336773764981,1.7181336773764981,1.1922584644944607,1.1922584644944607,1.1922584644944607,0.5258752128820378,0.5258752128820378,0.5258752128820378,0.0,0.0,0.0,22.732483716154572
2015-11-07,21.017932882194128,18.925997106595936,30.365250681505277,21.017932882194128,21.017932882194128,3.7036987901508827,3.7036987901508827,3.7036987901508827,2.9737858284242558,2.9737858284242558,2.9737858284242558,0.7299129617266267,0.7299129617266267,0.7299129617266267,0.0,0.0,0.0,24.721631672345012
2015-11-08,21.021515725610186,20.48017630379469,31.34180974987869,21.021515725610186,21.021515725610186,4.728794189156831,4.728794189156831,4.728794189156831,3.794888198835275,3.794888198835275,3.794888198835275,0.9339059903215562,0.9339059903215562,0.9339059903215562,0.0,0.0,0.0,25.750309914767016
2015-11-09,21.02509856902624,11.886829099815358,23.19572461782447,21.02509856902624,21.02509856902624,-3.3242144725657505,-3.3242144725657505,-3.3242144725657505,-4.457174863664401,-4.457174863664401,-4.457174863664401,1.1329603910986497,1.1329603910986497,1.1329603910986497,0.0,0.0,0.0,17.70088409646049
2015-11-10,21.028681412442296,15.456427954986424,26.79233787305039,21.028681412442296,21.028681412442296,-0.49350106708279196,-0.49350106708279196,-0.49350106708279196,-1.8155381446156007,-1.8155381446156007,-1.8155381446156007,1.322037077532809,1.322037077532809,1.322037077532809,0.0,0.0,0.0,20.535180345359503
2015-11-11,21.03226425585835,15.577890566489133,26.91373042500453,21.03226425585835,21.03226425585835,0.3688115147917688,0.3688115147917688,0.3688115147917688,-1.127251483472203,-1.127251483472203,-1.127251483472203,1.4960629982639715,1.4960629982639715,1.4960629982639715,0.0,0.0,0.0,21.40107577065012
2015-11-12,21.03584709927441,15.71804469581724,27.99528681352744,21.03584709927441,21.03584709927441,1.0890776240447426,1.0890776240447426,1.0890776240447426,-0.5609679999971733,-0.5609679999971733,-0.5609679999971733,1.6500456240419161,1.6500456240419161,1.6500456240419161,0.0,0.0,0.0,22.124924723319154
2015-11-13,21.039429942690465,18.225250842802023,29.989644790369983,21.039429942690465,21.039429942690465,2.9714463700762734,2.9714463700762734,2.9714463700762734,1.1922584644890946,1.1922584644890946,1.1922584644890946,1.7791879055871787,1.7791879055871787,1.7791879055871787,0.0,0.0,0.0,24.010876312766737
2015-11-14,21.043012786106523,20.316962338178623,31.582905416925843,21.043012786106523,21.043012786106523,4.852786686504218,4.852786686504218,4.852786686504218,2.9737858284240075,2.9737858284240075,2.9737858284240075,1.8790008580802102,1.8790008580802102,1.8790008580802102,0.0,0.0,0.0,25.89579947261074
2015-11-15,21.046595629522578,21.215364887921975,32.67841903783599,21.046595629522578,21.046595629522578,5.740299158023662,5.740299158023662,5.740299158023662,3.794888198829217,3.794888198829217,3.794888198829217,1.9454109591944446,1.9454109591944446,1.9454109591944446,0.0,0.0,0.0,26.786894787546238
2015-11-16,21.050178472938633,12.971457146974434,24.46023141280276,21.050178472938633,21.050178472938633,-2.482315211544286,-2.482315211544286,-2.482315211544286,-4.457174863661343,-4.457174863661343,-4.457174863661343,1.974859652117057,1.974859652117057,1.974859652117057,0.0,0.0,0.0,18.567863261394347
2015-11-17,21.053761316354688,15.529078722787986,27.015810999925307,21.053761316354688,21.053761316354688,0.1488542757763004,0.1488542757763004,0.1488542757763004,-1.8155381446215382,-1.8155381446215382,-1.8155381446215382,1.9643924203978387,1.9643924203978387,1.9643924203978387,0.0,0.0,0.0,21.20261559213099
2015-11-18,21.057344159770743,16.184765547980778,27.47940712808921,21.057344159770743,21.057344159770743,0.7844836601138782,0.7844836601138782,0.7844836601138782,-1.1272514834690555,-1.1272514834690555,-1.1272514834690555,1.9117351435829335,1.9117351435829335,1.9117351435829335,0.0,0.0,0.0,21.84182781988462
2015-11-19,21.060927003186798,16.834474956450418,27.811933264218002,21.060927003186798,21.060927003186798,1.254387745315071,1.254387745315071,1.254387745315071,-0.5609680000001517,-0.5609680000001517,-0.5609680000001517,1.8153557453152225,1.8153557453152225,1.8153557453152225,0.0,0.0,0.0,22.31531474850187
2015-11-20,21.064509846602856,18.325515832246346,29.82266601265565,21.064509846602856,21.064509846602856,2.8667679657505416,2.8667679657505416,2.8667679657505416,1.1922584644938938,1.1922584644938938,1.1922584644938938,1.6745095012566478,1.6745095012566478,1.6745095012566478,0.0,0.0,0.0,23.931277812353397
2015-11-21,21.06809269001891,19.95466188558918,31.718330079294866,21.06809269001891,21.06809269001891,4.463052602117646,4.463052602117646,4.463052602117646,2.973785828427162,2.973785828427162,2.973785828427162,1.489266773690484,1.489266773690484,1.489266773690484,0.0,0.0,0.0,25.531145292136557
2015-11-22,21.071675533434966,20.214272380393474,31.82415539088415,21.071675533434966,21.071675533434966,5.05541057151514,5.05541057151514,5.05541057151514,3.794888198836505,3.794888198836505,3.794888198836505,1.2605223726786359,1.2605223726786359,1.2605223726786359,0.0,0.0,0.0,26.127086104950106
2015-11-23,21.075258376851025,12.124409856539119,23.002111109293057,21.075258376851025,21.075258376851025,-3.467188664750793,-3.467188664750793,-3.467188664750793,-4.45717486366545,-4.45717486366545,-4.45717486366545,0.9899861989146564,0.9899861989146564,0.9899861989146564,0.0,0.0,0.0,17.60806971210023
2015-11-24,21.07884122026708,13.927551208489037,25.654318430289397,21.07884122026708,21.07884122026708,-1.1353828554829213,-1.1353828554829213,-1.1353828554829213,-1.8155381446145307,-1.8155381446145307,-1.8155381446145307,0.6801552891316093,0.6801552891316093,0.6801552891316093,0.0,0.0,0.0,19.94345836478416
2015-11-25,21.082424063683135,14.573515550752095,25.9454235921217,21.082424063683135,21.082424063683135,-0.7929836345879164,-0.7929836345879164,-0.7929836345879164,-1.1272514834659075,-1.1272514834659075,-1.1272514834659075,0.33426784887799116,0.33426784887799116,0.33426784887799116,0.0,0.0,0.0,20.28944042909522
2015-11-26,21.08600690709919,14.991213461201848,26.21701472010101,21.08600690709919,21.08600690709919,-0.604727692431712,-0.604727692431712,-0.604727692431712,-0.5609680000005588,-0.5609680000005588,-0.5609680000005588,-0.0437596924311532,-0.0437596924311532,-0.0437596924311532,0.0,0.0,0.0,20.481279214667477
2015-11-27,21.089589762167193,16.661527626995486,27.553571848407355,21.089589762167193,21.089589762167193,0.7428473196477987,0.7428473196477987,0.7428473196477987,1.1922584644816843,1.1922584644816843,1.1922584644816843,-0.44941114483388545,-0.44941114483388545,-0.44941114483388545,0.0,0.0,0.0,21.83243708181499
2015-11-28,21.093172617235197,17.17326444318959,28.88725924812528,21.093172617235197,21.093172617235197,2.0961231359845933,2.0961231359845933,2.0961231359845933,2.9737858284196284,2.9737858284196284,2.9737858284196284,-0.8776626924350349,-0.8776626924350349,-0.8776626924350349,0.0,0.0,0.0,23.189295753219792
2015-11-29,21.0967554723032,17.621495592245058,29.272719502154025,21.0967554723032,21.0967554723032,2.471801687355319,2.471801687355319,2.471801687355319,3.794888198833407,3.794888198833407,3.794888198833407,-1.3230865114780883,-1.3230865114780883,-1.3230865114780883,0.0,0.0,0.0,23.56855715965852
2015-11-30,21.100338327371208,8.841269233363178,20.42707269847953,21.100338327371208,21.100338327371208,-6.237138262651731,-6.237138262651731,-6.237138262651731,-4.457174863665659,-4.457174863665659,-4.457174863665659,-1.7799633989860724,-1.7799633989860724,-1.7799633989860724,0.0,0.0,0.0,14.863200064719477
2015-12-01,21.103921182439215,11.316434733276623,23.033907095270333,21.103921182439215,21.103921182439215,-4.0579398619179985,-4.0579398619179985,-4.0579398619179985,-1.8155381446139955,-1.8155381446139955,-1.8155381446139955,-2.242401717304003,-2.242401717304003,-2.242401717304003,0.0,0.0,0.0,17.045981320521218
2015-12-02,21.10750403750722,11.464469873826495,22.8297869770235,21.10750403750722,21.10750403750722,-3.8317112904939257,-3.8317112904939257,-3.8317112904939257,-1.127251483475053,-1.127251483475053,-1.127251483475053,-2.704459807018872,-2.704459807018872,-2.704459807018872,0.0,0.0,0.0,17.275792747013295
2015-12-03,21.111086892575223,11.759481734847544,22.824899751585214,21.111086892575223,21.111086892575223,-3.7212369407559427,-3.7212369407559427,-3.7212369407559427,-0.5609680000035372,-0.5609680000035372,-0.5609680000035372,-3.160268940752405,-3.160268940752405,-3.160268940752405,0.0,0.0,0.0,17.38984995181928
2015-12-04,21.114669747643227,13.061196114688116,24.10004673089629,21.114669747643227,21.114669747643227,-2.4118954206937717,-2.4118954206937717,-2.4118954206937717,1.1922584644763177,1.1922584644763177,1.1922584644763177,-3.604153885170089,-3.604153885170089,-3.604153885170089,0.0,0.0,0.0,18.702774326949456
2015-12-05,21.118252602711234,14.636217755794016,25.97946363654493,21.118252602711234,21.118252602711234,-1.0569623797600376,-1.0569623797600376,-1.0569623797600376,2.9737858284266645,2.9737858284266645,2.9737858284266645,-4.030748208186702,-4.030748208186702,-4.030748208186702,0.0,0.0,0.0,20.061290222951197
2015-12-06,21.121835457779238,14.964983361196952,25.86722017553822,21.121835457779238,21.121835457779238,-0.6402134120418435,-0.6402134120418435,-0.6402134120418435,3.7948881988436565,3.7948881988436565,3.7948881988436565,-4.4351016108855,-4.4351016108855,-4.4351016108855,0.0,0.0,0.0,20.481622045737396
2015-12-07,21.12541831284724,5.764250711805667,17.57634122899775,21.12541831284724,21.12541831284724,-9.26995163868457,-9.26995163868457,-9.26995163868457,-4.457174863662601,-4.457174863662601,-4.457174863662601,-4.812776775021969,-4.812776775021969,-4.812776775021969,0.0,0.0,0.0,11.85546667416267
2015-12-08,21.129001167915245,8.37570834529372,19.61751037817005,21.129001167915245,21.129001167915245,-6.97547163615875,-6.97547163615875,-6.97547163615875,-1.8155381446125187,-1.8155381446125187,-1.8155381446125187,-5.159933491546232,-5.159933491546232,-5.159933491546232,0.0,0.0,0.0,14.153529531756494
2015-12-09,21.13258402298325,8.762357053752321,19.739130075068086,21.13258402298325,21.13258402298325,-6.600649649393276,-6.600649649393276,-6.600649649393276,-1.1272514834621903,-1.1272514834621903,-1.1272514834621903,-5.473398165931085,-5.473398165931085,-5.473398165931085,0.0,0.0,0.0,14.531934373589973
2015-12-10,21.136166878051256,9.413153674459535,20.706647914894138,21.136166878051256,21.136166878051256,-6.311685173308493,-6.311685173308493,-6.311685173308493,-0.5609680000065155,-0.5609680000065155,-0.5609680000065155,-5.750717173301977,-5.750717173301977,-5.750717173301977,0.0,0.0,0.0,14.824481704742762
2015-12-11,21.13974973311926,10.470930396848491,21.896615359404816,21.13974973311926,21.13974973311926,-4.797934486010646,-4.797934486010646,-4.797934486010646,1.1922584644912824,1.1922584644912824,1.1922584644912824,-5.990192950501928,-5.990192950501928,-5.990192950501928,0.0,0.0,0.0,16.341815247108613
2015-12-12,21.143332588187263,12.51375464498758,23.258044380570336,21.143332588187263,21.143332588187263,-3.217116323734854,-3.217116323734854,-3.217116323734854,2.973785828426416,2.973785828426416,2.973785828426416,-6.19090215216127,-6.19090215216127,-6.19090215216127,0.0,0.0,0.0,17.92621626445241
2015-12-13,21.146915443255267,12.878145952627142,24.349935186262016,21.146915443255267,21.146915443255267,-2.5578074532017716,-2.5578074532017716,-2.5578074532017716,3.794888198847983,3.794888198847983,3.794888198847983,-6.352695652049754,-6.352695652049754,-6.352695652049754,0.0,0.0,0.0,18.589107990053495
2015-12-14,21.15049829832327,4.080279553653576,15.882405530963583,21.15049829832327,21.15049829832327,-10.933355491062159,-10.933355491062159,-10.933355491062159,-4.4571748636647595,-4.4571748636647595,-4.4571748636647595,-6.476180627397399,-6.476180627397399,-6.476180627397399,0.0,0.0,0.0,10.217142807261112
2015-12-15,21.154081153391278,7.18223627079405,18.14986601910752,21.154081153391278,21.154081153391278,-8.378223555220028,-8.378223555220028,-8.378223555220028,-1.8155381446055114,-1.8155381446055114,-1.8155381446055114,-6.562685410614518,-6.562685410614518,-6.562685410614518,0.0,0.0,0.0,12.77585759817125
2015-12-16,21.15766400845928,7.858479020291466,19.112413824063733,21.15766400845928,21.15766400845928,-7.7414597016932305,-7.7414597016932305,-7.7414597016932305,-1.1272514834687577,-1.1272514834687577,-1.1272514834687577,-6.614208218224474,-6.614208218224474,-6.614208218224474,0.0,0.0,0.0,13.416204306766051
2015-12-17,21.16124686352729,8.518009752577878,19.76607015333373,21.16124686352729,21.16124686352729,-7.194319259849019,-7.194319259849019,-7.194319259849019,-0.5609680000094938,-0.5609680000094938,-0.5609680000094938,-6.633351259839526,-6.633351259839526,-6.633351259839526,0.0,0.0,0.0,13.96692760367827
2015-12-18,21.16482971859529,9.965565399003092,21.726047640064607,21.16482971859529,21.16482971859529,-5.430983616134536,-5.430983616134536,-5.430983616134536,1.192258464479073,1.192258464479073,1.192258464479073,-6.6232420806136085,-6.6232420806136085,-6.6232420806136085,0.0,0.0,0.0,15.733846102460753
2015-12-19,21.168412573663296,11.990040314911655,23.00959550112772,21.168412573663296,21.168412573663296,-3.6136584614459526,-3.6136584614459526,-3.6136584614459526,2.9737858284295706,2.9737858284295706,2.9737858284295706,-6.587444289875523,-6.587444289875523,-6.587444289875523,0.0,0.0,0.0,17.554754112217346
2015-12-20,21.1719954287313,12.550431149041929,23.974986754771216,21.1719954287313,21.1719954287313,-2.7349718703113415,-2.7349718703113415,-2.7349718703113415,3.794888198844886,3.794888198844886,3.794888198844886,-6.529860069156228,-6.529860069156228,-6.529860069156228,0.0,0.0,0.0,18.43702355841996
2015-12-21,21.175578283799307,4.5725249432124,15.787551715986583,21.175578283799307,21.175578283799307,-10.911801892364997,-10.911801892364997,-10.911801892364997,-4.457174863666917,-4.457174863666917,-4.457174863666917,-6.454627028698079,-6.454627028698079,-6.454627028698079,0.0,0.0,0.0,10.26377639143431
2015-12-22,21.17916113886731,7.778112669750208,18.957388278745757,21.17916113886731,21.17916113886731,-8.181550233378946,-8.181550233378946,-8.181550233378946,-1.8155381446114487,-1.8155381446114487,-1.8155381446114487,-6.366012088767498,-6.366012088767498,-6.366012088767498,0.0,0.0,0.0,12.997610905488365
2015-12-23,21.182743993935315,8.317635110107707,19.795542488012224,21.182743993935315,21.182743993935315,-7.39555658186562,-7.39555658186562,-7.39555658186562,-1.127251483461051,-1.127251483461051,-1.127251483461051,-6.268305098404568,-6.268305098404568,-6.268305098404568,0.0,0.0,0.0,13.787187412069695
2015-12-24,21.18632684900332,8.989966522550873,20.468407954239527,21.18632684900332,21.18632684900332,-6.726682869427498,-6.726682869427498,-6.726682869427498,-0.5609680000001538,-0.5609680000001538,-0.5609680000001538,-6.165714869427346,-6.165714869427346,-6.165714869427346,0.0,0.0,0.0,14.45964397957582
2015-12-25,21.189909704071326,10.740119563566154,22.012597783008204,21.189909704071326,21.189909704071326,-4.870011734650426,-4.870011734650426,-4.870011734650426,1.1922584644838723,1.1922584644838723,1.1922584644838723,-6.062270199134298,-6.062270199134298,-6.062270199134298,0.0,0.0,0.0,16.3198979694209
2015-12-26,21.19349255913933,11.882451167579662,23.595423215903736,21.19349255913933,21.19349255913933,-2.987942456279049,-2.987942456279049,-2.987942456279049,2.9737858284366063,2.9737858284366063,2.9737858284366063,-5.961728284715655,-5.961728284715655,-5.961728284715655,0.0,0.0,0.0,18.20555010286028
2015-12-27,21.197075414207333,13.558878825649462,24.644713839728542,21.197075414207333,21.197075414207333,-2.0726045022793786,-2.0726045022793786,-2.0726045022793786,3.794888198838828,3.794888198838828,3.794888198838828,-5.8674927011182065,-5.8674927011182065,-5.8674927011182065,0.0,0.0,0.0,19.124470911927954
2015-12-28,21.200658269275337,5.51519870764146,16.745481942181513,21.200658269275337,21.200658269275337,-10.239717692477186,-10.239717692477186,-10.239717692477186,-4.457174863669075,-4.457174863669075,-4.457174863669075,-5.7825428288081095,-5.7825428288081095,-5.7825428288081095,0.0,0.0,0.0,10.960940576798151
